id,gender,jobTitle,edu,perfEval,seniority,basePay,bonus
490,Male,Graphic Designer,High School,5,1,142287.6,14228.76
491,Male,Sales Associate,High School,2,1,145355.1,14535.51
492,Male,Driver,High School,4,2,146643.48,14664.348
493,Male,Manager,PhD,1,5,215671.2,21567.12
494,Male,Marketing Associate,High School,4,2,139287.6,13928.76
495,Male,Financial Analyst,Masters,4,1,163732.8,16373.28
1110,Male,Data Scientist,PhD,1,3,180325.6,18032.56
497,Male,Manager,Masters,4,1,201293.12,20129.312
498,Male,Manager,Masters,2,3,212076.68,21207.668
499,Male,IT,Masters,4,4,229738.92,22973.892
1136,Male,Data Scientist,PhD,5,3,257608,25760.8
501,Male,Sales Associate,High School,2,2,148205.2,14820.52
502,Male,Graphic Designer,High School,4,1,140932.48,14093.248
503,Male,Manager,PhD,3,5,287561.6,28756.16
504,Male,Graphic Designer,High School,3,1,139577.36,13957.736
505,Male,Software Engineer,PhD,3,4,237480.8,23748.08
1138,Male,Data Scientist,PhD,4,3,238287.4,23828.74
507,Male,Sales Associate,High School,2,2,148205.2,14820.52
1155,Male,Data Scientist,PhD,3,3,218966.8,21896.68
509,Male,IT,PhD,1,4,180065.64,18006.564
510,Male,Graphic Designer,College,2,3,151773.44,15177.344
511,Male,IT,Masters,4,1,173856.48,17385.648
512,Male,Manager,College,1,1,183320.52,18332.052
513,Male,Sales Associate,High School,2,1,145355.1,14535.51
514,Male,Manager,PhD,2,3,222860.24,22286.024
515,Male,Financial Analyst,Masters,3,4,198818.4,19881.84
516,Male,Software Engineer,PhD,4,2,211807.2,21180.72
517,Male,Manager,PhD,5,4,323506.8,32350.68
518,Male,Software Engineer,Masters,2,3,189342.8,18934.28
519,Male,Software Engineer,PhD,3,4,237480.8,23748.08
520,Male,Manager,College,2,2,194104.08,19410.408
521,Male,Manager,College,5,3,233643.8,23364.38
522,Male,Marketing Associate,College,2,1,134128.8,13412.88
1157,Male,Data Scientist,PhD,5,3,257608,25760.8
524,Male,Sales Associate,College,3,3,168155.9,16815.59
525,Male,IT,Masters,5,1,178513.35,17851.335
526,Male,Warehouse Associate,High School,3,2,142155.54,14215.554
527,Male,IT,Masters,5,5,271650.75,27165.075
528,Male,Financial Analyst,College,1,3,154961.4,15496.14
529,Male,Warehouse Associate,High School,1,1,135450.09,13545.009
530,Male,Financial Analyst,Masters,3,2,172504.2,17250.42
531,Male,Marketing Associate,College,4,1,139287.6,13928.76
1163,Male,Data Scientist,PhD,5,2,225407,22540.7
533,Male,Warehouse Associate,College,1,3,142155.54,14215.554
534,Male,IT,College,1,3,164542.74,16454.274
535,Male,Manager,PhD,3,1,201293.12,20129.312
536,Male,Financial Analyst,Masters,5,4,233904,23390.4
537,Male,Graphic Designer,High School,5,2,149063.2,14906.32
538,Male,Graphic Designer,High School,3,1,139577.36,13957.736
539,Male,Manager,College,3,3,212076.68,21207.668
540,Male,Manager,College,5,3,233643.8,23364.38
541,Male,Software Engineer,College,3,3,189342.8,18934.28
542,Male,Software Engineer,College,2,1,166878.4,16687.84
543,Male,IT,College,2,2,167647.32,16764.732
1165,Male,Data Scientist,PhD,2,3,199646.2,19964.62
545,Male,Warehouse Associate,College,2,2,144837.72,14483.772
546,Male,Marketing Associate,College,4,3,159922.8,15992.28
547,Male,Software Engineer,PhD,2,5,224644,22464.4
548,Male,Marketing Associate,High School,5,2,141867,14186.7
549,Male,IT,Masters,2,2,173856.48,17385.648
550,Male,Manager,PhD,4,2,237238.32,23723.832
551,Male,IT,College,2,2,167647.32,16764.732
552,Male,Sales Associate,College,4,3,176706.2,17670.62
553,Male,Marketing Associate,High School,4,1,134128.8,13412.88
554,Male,Manager,College,1,2,186915.04,18691.504
555,Male,Manager,Masters,3,2,212076.68,21207.668
556,Male,Marketing Associate,College,1,3,136708.2,13670.82
557,Male,Software Engineer,College,5,3,208598,20859.8
558,Male,Graphic Designer,High School,5,1,142287.6,14228.76
559,Male,Marketing Associate,High School,4,2,139287.6,13928.76
1184,Male,Data Scientist,PhD,4,2,212526.6,21252.66
561,Male,IT,Masters,5,1,178513.35,17851.335
562,Male,Software Engineer,Masters,4,5,256736,25673.6
563,Male,Software Engineer,Masters,4,3,218225.6,21822.56
564,Male,IT,PhD,5,2,217320.6,21732.06
565,Male,Warehouse Associate,College,1,1,136791.18,13679.118
566,Male,Software Engineer,Masters,2,2,179715.2,17971.52
567,Male,Graphic Designer,College,1,3,143642.72,14364.272
568,Male,Manager,College,5,2,215671.2,21567.12
1200,Male,Data Scientist,PhD,2,2,186765.8,18676.58
570,Male,Warehouse Associate,High School,5,1,140814.45,14081.445
571,Male,IT,PhD,1,3,173856.48,17385.648
1208,Male,Data Scientist,PhD,1,2,173885.4,17388.54
573,Male,Warehouse Associate,College,3,3,158248.62,15824.862
574,Male,IT,PhD,5,1,186274.8,18627.48
1242,Male,Data Scientist,PhD,4,3,238287.4,23828.74
576,Male,Manager,PhD,4,1,208482.16,20848.216
577,Male,Graphic Designer,High School,1,1,136867.12,13686.712
1250,Male,Data Scientist,PhD,3,3,218966.8,21896.68
579,Male,Financial Analyst,College,2,2,157885.2,15788.52
580,Male,Financial Analyst,Masters,1,3,159347.1,15934.71
581,Male,Manager,PhD,1,1,186915.04,18691.504
582,Male,Graphic Designer,College,4,3,168034.88,16803.488
583,Male,IT,College,4,3,192483.96,19248.396
1251,Male,Data Scientist,PhD,5,3,257608,25760.8
585,Male,IT,Masters,2,4,192483.96,19248.396
586,Male,Driver,High School,3,1,139854.43,13985.443
587,Male,Manager,Masters,1,5,206684.9,20668.49
588,Male,Driver,High School,4,1,141212.24,14121.224
589,Male,Marketing Associate,College,3,3,152184.6,15218.46
590,Male,Marketing Associate,College,5,1,141867,14186.7
591,Male,Financial Analyst,Masters,3,5,211975.5,21197.55
592,Male,Software Engineer,Masters,3,2,189342.8,18934.28
593,Male,Software Engineer,PhD,5,1,192552,19255.2
1256,Male,Data Scientist,PhD,2,2,186765.8,18676.58
595,Male,IT,PhD,4,3,229738.92,22973.892
596,Male,Graphic Designer,High School,1,1,136867.12,13686.712
597,Male,Manager,Masters,3,4,244427.36,24442.736
598,Male,Graphic Designer,College,4,2,157193.92,15719.392
599,Male,IT,PhD,4,3,229738.92,22973.892
1264,Male,Data Scientist,PhD,1,3,180325.6,18032.56
601,Male,Sales Associate,High School,4,2,153905.4,15390.54
1279,Male,Data Scientist,PhD,5,1,193206,19320.6
1299,Male,Data Scientist,PhD,4,1,186765.8,18676.58
604,Male,Warehouse Associate,High School,3,1,138132.27,13813.227
605,Male,Warehouse Associate,High School,2,2,139473.36,13947.336
606,Male,Software Engineer,PhD,1,5,192552,19255.2
607,Male,Driver,High School,3,1,139854.43,13985.443
1313,Male,Data Scientist,PhD,2,3,199646.2,19964.62
609,Male,Software Engineer,College,1,3,170087.6,17008.76
610,Male,Warehouse Associate,College,4,3,166295.16,16629.516
611,Male,Manager,Masters,3,5,260602.7,26060.27
612,Male,Manager,Masters,2,2,201293.12,20129.312
613,Male,Graphic Designer,High School,4,1,140932.48,14093.248
614,Male,Warehouse Associate,High School,5,1,140814.45,14081.445
615,Male,Software Engineer,College,5,1,176506,17650.6
616,Male,Sales Associate,High School,4,2,153905.4,15390.54
1322,Male,Data Scientist,PhD,3,3,218966.8,21896.68
618,Male,Manager,PhD,1,2,194104.08,19410.408
1328,Male,Data Scientist,PhD,3,2,199646.2,19964.62
620,Male,Marketing Associate,High School,3,1,132839.1,13283.91
621,Male,Graphic Designer,High School,3,1,139577.36,13957.736
622,Male,Driver,High School,3,1,139854.43,13985.443
623,Male,IT,PhD,4,1,180065.64,18006.564
624,Male,Sales Associate,High School,4,2,153905.4,15390.54
1345,Male,Data Scientist,PhD,1,3,180325.6,18032.56
626,Male,Manager,Masters,4,1,201293.12,20129.312
627,Male,IT,College,1,1,158333.58,15833.358
628,Male,Driver,High School,4,2,146643.48,14664.348
629,Male,Graphic Designer,College,2,3,151773.44,15177.344
630,Male,Financial Analyst,Masters,2,1,154961.4,15496.14
631,Male,Marketing Associate,High School,1,1,130259.7,13025.97
632,Male,Sales Associate,High School,4,2,153905.4,15390.54
633,Male,Warehouse Associate,College,5,3,174341.7,17434.17
634,Male,Financial Analyst,College,3,2,163732.8,16373.28
635,Male,Marketing Associate,College,4,3,159922.8,15992.28
636,Male,Financial Analyst,Masters,2,5,190047,19004.7
637,Male,Financial Analyst,Masters,3,5,211975.5,21197.55
638,Male,IT,Masters,5,5,271650.75,27165.075
1355,Male,Data Scientist,PhD,5,3,257608,25760.8
640,Male,Graphic Designer,High School,4,1,140932.48,14093.248
641,Male,IT,College,5,1,170751.9,17075.19
642,Male,Financial Analyst,Masters,3,3,185661.3,18566.13
1361,Male,Data Scientist,PhD,4,3,238287.4,23828.74
644,Male,Manager,Masters,4,4,265994.48,26599.448
645,Male,Warehouse Associate,College,2,3,150202.08,15020.208
646,Male,Manager,PhD,4,2,237238.32,23723.832
647,Male,Warehouse Associate,College,1,3,142155.54,14215.554
648,Male,Software Engineer,Masters,4,1,179715.2,17971.52
649,Male,Warehouse Associate,College,1,1,136791.18,13679.118
650,Male,Driver,High School,2,2,141212.24,14121.224
651,Male,IT,PhD,3,5,248366.4,24836.64
652,Male,Financial Analyst,Masters,5,1,168118.5,16811.85
653,Male,Sales Associate,High School,5,1,149630.25,14963.025
654,Male,IT,Masters,3,2,183170.22,18317.022
655,Male,Warehouse Associate,High School,2,2,139473.36,13947.336
656,Male,Financial Analyst,Masters,5,3,211975.5,21197.55
657,Male,Manager,Masters,2,4,222860.24,22286.024
658,Male,Manager,PhD,1,4,208482.16,20848.216
1371,Male,Data Scientist,PhD,5,1,193206,19320.6
660,Male,Software Engineer,PhD,5,4,288828,28882.8
661,Male,Manager,PhD,1,1,186915.04,18691.504
662,Male,Software Engineer,College,5,1,176506,17650.6
663,Male,Marketing Associate,High School,1,1,130259.7,13025.97
664,Male,Software Engineer,Masters,3,1,174901.4,17490.14
665,Male,IT,College,4,3,192483.96,19248.396
666,Male,IT,PhD,2,2,180065.64,18006.564
667,Male,Marketing Associate,College,1,3,136708.2,13670.82
668,Male,Graphic Designer,High School,3,2,143642.72,14364.272
669,Male,Sales Associate,College,1,2,148205.2,14820.52
670,Male,Graphic Designer,College,2,1,140932.48,14093.248
671,Male,Warehouse Associate,High School,1,2,136791.18,13679.118
672,Male,Sales Associate,High School,5,1,149630.25,14963.025
673,Male,Marketing Associate,College,4,3,159922.8,15992.28
674,Male,Manager,PhD,3,3,244427.36,24442.736
675,Male,Manager,Masters,3,3,228252.02,22825.202
676,Male,Software Engineer,PhD,1,4,186133.6,18613.36
677,Male,Financial Analyst,Masters,1,4,163732.8,16373.28
678,Male,Driver,High School,4,2,146643.48,14664.348
679,Male,Software Engineer,PhD,1,1,166878.4,16687.84
1378,Male,Data Scientist,PhD,2,1,173885.4,17388.54
681,Male,Warehouse Associate,High School,1,2,136791.18,13679.118
682,Male,Software Engineer,Masters,2,2,179715.2,17971.52
683,Male,Software Engineer,College,3,3,189342.8,18934.28
1398,Male,Data Scientist,PhD,2,3,199646.2,19964.62
685,Male,Manager,PhD,3,1,201293.12,20129.312
686,Male,IT,Masters,3,4,211111.44,21111.144
687,Male,Manager,PhD,2,5,251616.4,25161.64
688,Male,Financial Analyst,College,2,2,157885.2,15788.52
689,Male,Software Engineer,PhD,4,1,186133.6,18613.36
690,Male,Sales Associate,College,3,3,168155.9,16815.59
1400,Male,Data Scientist,PhD,5,3,257608,25760.8
692,Male,Graphic Designer,High School,5,1,142287.6,14228.76
693,Male,Manager,Masters,4,1,201293.12,20129.312
694,Male,Software Engineer,PhD,5,5,320920,32092
695,Male,IT,College,2,1,161438.16,16143.816
1412,Male,Data Scientist,PhD,3,3,218966.8,21896.68
697,Male,Software Engineer,PhD,2,3,198970.4,19897.04
698,Male,Driver,High School,4,1,141212.24,14121.224
699,Male,Software Engineer,College,3,3,189342.8,18934.28
1436,Male,Data Scientist,PhD,1,3,180325.6,18032.56
701,Male,Marketing Associate,High School,1,1,130259.7,13025.97
702,Male,Financial Analyst,Masters,3,1,159347.1,15934.71
703,Male,Warehouse Associate,College,1,3,142155.54,14215.554
1463,Male,Data Scientist,PhD,1,3,180325.6,18032.56
1476,Male,Data Scientist,PhD,3,3,218966.8,21896.68
706,Male,Manager,PhD,4,4,294750.64,29475.064
707,Male,Software Engineer,Masters,1,5,184529,18452.9
1478,Male,Data Scientist,PhD,3,2,199646.2,19964.62
709,Male,Manager,Masters,3,2,212076.68,21207.668
710,Male,Warehouse Associate,College,3,3,158248.62,15824.862
711,Male,Sales Associate,High School,3,2,151055.3,15105.53
712,Male,Driver,High School,4,1,141212.24,14121.224
1510,Male,Data Scientist,PhD,1,1,167445.2,16744.52
714,Male,Sales Associate,College,4,2,165305.8,16530.58
715,Male,Graphic Designer,High School,1,1,136867.12,13686.712
716,Male,Software Engineer,PhD,2,3,198970.4,19897.04
1513,Male,Data Scientist,PhD,4,2,212526.6,21252.66
718,Male,Manager,PhD,1,4,208482.16,20848.216
1517,Male,Data Scientist,PhD,1,3,180325.6,18032.56
1518,Male,Data Scientist,PhD,1,3,180325.6,18032.56
721,Male,Warehouse Associate,High School,1,1,135450.09,13545.009
722,Male,Manager,Masters,5,5,314520.5,31452.05
723,Male,Warehouse Associate,College,3,3,158248.62,15824.862
724,Male,Marketing Associate,College,4,3,159922.8,15992.28
725,Male,Financial Analyst,College,2,2,157885.2,15788.52
1522,Male,Data Scientist,PhD,4,1,186765.8,18676.58
727,Male,Manager,College,3,3,212076.68,21207.668
728,Male,Warehouse Associate,College,3,1,142155.54,14215.554
729,Male,Financial Analyst,Masters,3,4,198818.4,19881.84
730,Male,Software Engineer,Masters,4,2,198970.4,19897.04
731,Male,Manager,PhD,4,5,323506.8,32350.68
732,Male,Manager,Masters,4,4,265994.48,26599.448
1545,Male,Data Scientist,PhD,2,3,199646.2,19964.62
734,Male,IT,PhD,1,2,167647.32,16764.732
735,Male,Financial Analyst,Masters,2,2,163732.8,16373.28
736,Male,IT,Masters,4,1,173856.48,17385.648
737,Male,Graphic Designer,High School,5,1,142287.6,14228.76
1556,Male,Data Scientist,PhD,2,3,199646.2,19964.62
739,Male,Manager,PhD,2,5,251616.4,25161.64
740,Male,Graphic Designer,High School,2,2,140932.48,14093.248
741,Male,Graphic Designer,High School,2,2,140932.48,14093.248
742,Male,Software Engineer,College,5,3,208598,20859.8
743,Male,Manager,PhD,1,4,208482.16,20848.216
744,Male,Marketing Associate,High School,4,2,139287.6,13928.76
745,Male,Manager,Masters,2,1,190509.56,19050.956
746,Male,Marketing Associate,College,3,3,152184.6,15218.46
747,Male,Software Engineer,Masters,4,4,237480.8,23748.08
748,Male,Warehouse Associate,High School,5,1,140814.45,14081.445
749,Male,Graphic Designer,High School,3,1,139577.36,13957.736
750,Male,Warehouse Associate,College,3,2,150202.08,15020.208
751,Male,Financial Analyst,Masters,3,5,211975.5,21197.55
752,Male,Software Engineer,PhD,1,5,192552,19255.2
753,Male,Manager,PhD,2,2,208482.16,20848.216
754,Male,IT,College,4,3,192483.96,19248.396
1560,Male,Data Scientist,PhD,3,2,199646.2,19964.62
756,Male,Sales Associate,College,1,1,145355.1,14535.51
757,Male,Warehouse Associate,High School,1,1,135450.09,13545.009
758,Male,Manager,Masters,4,2,222860.24,22286.024
759,Male,Warehouse Associate,High School,3,1,138132.27,13813.227
760,Male,Financial Analyst,Masters,5,5,255832.5,25583.25
1564,Male,Data Scientist,PhD,3,2,199646.2,19964.62
762,Male,Driver,High School,5,1,142570.05,14257.005
763,Male,Sales Associate,High School,5,2,156755.5,15675.55
764,Male,Graphic Designer,High School,3,1,139577.36,13957.736
765,Male,Manager,PhD,1,3,201293.12,20129.312
1587,Male,Data Scientist,PhD,5,1,193206,19320.6
767,Male,IT,Masters,5,2,201797.7,20179.77
768,Male,Graphic Designer,High School,3,1,139577.36,13957.736
769,Male,Marketing Associate,College,1,3,136708.2,13670.82
770,Male,Marketing Associate,College,2,3,144446.4,14444.64
771,Male,IT,Masters,3,5,225082.05,22508.205
772,Male,Software Engineer,PhD,2,3,198970.4,19897.04
773,Male,Driver,High School,1,1,137138.81,13713.881
774,Male,Graphic Designer,College,5,2,162614.4,16261.44
775,Male,Manager,Masters,1,2,190509.56,19050.956
776,Male,Warehouse Associate,High School,1,1,135450.09,13545.009
777,Male,IT,PhD,5,2,217320.6,21732.06
778,Male,Warehouse Associate,College,5,1,147519.9,14751.99
779,Male,Financial Analyst,Masters,1,4,163732.8,16373.28
780,Male,Sales Associate,High School,2,1,145355.1,14535.51
781,Male,Graphic Designer,High School,4,1,140932.48,14093.248
782,Male,IT,Masters,5,1,178513.35,17851.335
783,Male,IT,Masters,4,4,229738.92,22973.892
784,Male,Marketing Associate,College,3,3,152184.6,15218.46
785,Male,Sales Associate,High School,3,1,146780.15,14678.015
786,Male,Graphic Designer,College,2,3,151773.44,15177.344
787,Male,IT,PhD,3,5,248366.4,24836.64
788,Male,Financial Analyst,Masters,5,5,255832.5,25583.25
789,Male,Manager,PhD,4,5,323506.8,32350.68
790,Male,Graphic Designer,High School,1,1,136867.12,13686.712
791,Male,IT,Masters,5,3,225082.05,22508.205
792,Male,Software Engineer,College,2,3,179715.2,17971.52
1604,Male,Data Scientist,PhD,2,2,186765.8,18676.58
794,Male,Graphic Designer,High School,5,2,149063.2,14906.32
1633,Male,Data Scientist,PhD,5,2,225407,22540.7
1641,Male,Data Scientist,PhD,3,2,199646.2,19964.62
797,Male,Sales Associate,High School,4,1,148205.2,14820.52
798,Male,Manager,College,1,3,190509.56,19050.956
1688,Male,Data Scientist,PhD,1,1,167445.2,16744.52
800,Male,Software Engineer,Masters,4,2,198970.4,19897.04
801,Male,Graphic Designer,High School,4,2,146352.96,14635.296
802,Male,Marketing Associate,High School,5,2,141867,14186.7
803,Male,Marketing Associate,High School,3,1,132839.1,13283.91
804,Male,Warehouse Associate,High School,3,1,138132.27,13813.227
805,Male,Manager,PhD,1,5,215671.2,21567.12
806,Male,Graphic Designer,College,1,1,138222.24,13822.224
807,Male,Sales Associate,High School,3,2,151055.3,15105.53
808,Male,Driver,High School,4,1,141212.24,14121.224
809,Male,Software Engineer,College,1,3,170087.6,17008.76
810,Male,Graphic Designer,College,1,1,138222.24,13822.224
811,Male,Software Engineer,PhD,2,5,224644,22464.4
812,Male,Marketing Associate,High School,1,2,131549.4,13154.94
813,Male,Marketing Associate,College,2,3,144446.4,14444.64
814,Male,IT,College,5,3,201797.7,20179.77
815,Male,Manager,Masters,4,2,222860.24,22286.024
816,Male,Software Engineer,College,4,3,198970.4,19897.04
817,Male,Manager,College,4,3,222860.24,22286.024
1711,Male,Data Scientist,PhD,4,3,238287.4,23828.74
1725,Male,Data Scientist,PhD,2,3,199646.2,19964.62
1736,Male,Data Scientist,PhD,3,3,218966.8,21896.68
821,Male,Graphic Designer,High School,2,2,140932.48,14093.248
1783,Male,Data Scientist,PhD,2,3,199646.2,19964.62
823,Male,Manager,College,1,3,190509.56,19050.956
824,Male,Driver,High School,2,1,138496.62,13849.662
1791,Male,Data Scientist,PhD,1,3,180325.6,18032.56
826,Male,Marketing Associate,High School,1,1,130259.7,13025.97
827,Male,Manager,PhD,5,4,323506.8,32350.68
828,Male,Financial Analyst,Masters,1,4,163732.8,16373.28
1796,Male,Data Scientist,PhD,5,2,225407,22540.7
1806,Male,Data Scientist,PhD,3,3,218966.8,21896.68
